id,name,businessName,sector,subSector,industry,location,district,phone,email,website,source,score,enrichmentLevel,validationStatus,createdAt,slug,socialLinks,enriched,folder,stage,whatsapp,keyPeople_name,keyPeople_title,keyPeople_email,keyPeople_linkedin,keyPeople_phone,keyPeople_source,_sources,_key_name,_key_phone,_source,input_id,link,title,category,address,open_hours,plus_code,review_count,review_rating,latitude,longitude,cid,status,reviews_link,timezone,price_range,data_id,place_id,reservations,order_online,menu,owner,complete_address,credit_cards_accepted,about,emails
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vistainternationalwarehouse,,gmaps_master,,https://www.google.com/maps/place/Vista+International+Warehouse/data=!4m7!3m6!1s0x104e747000c8aa25:0xb795603c8234107!8m2!3d9.0380975!4d7.3840524!16s%2Fg%2F11c430xtgv!19sChIJJarIAHB0ThARB0EjyANWeQs?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Vista International Warehouse,Warehouse,"29QM+6JM Vista International Warehouse, Idu Industrial District, Abuja 900106, Federal Capital Territory",{},,43.0,4.0,9.038097,7.384052,8.267865808418409e+17,,,Africa/Lagos,,0x104e747000c8aa25:0xb795603c8234107,ChIJJarIAHB0ThARB0EjyANWeQs,,,,"{""id"":"""",""name"":""Vista International Warehouse (Owner)"",""link"":""""}","{""borough"":""Idu Industrial District"",""street"":""29QM+6JM"",""city"":""Abuja"",""postal_code"":""900106"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96warehouse,,gmaps_master,,https://www.google.com/maps/place/96+Warehouse/data=!4m7!3m6!1s0x104e0b2926015555:0x5fdfd6e098ba89dc!8m2!3d9.0650004!4d7.4459316!16s%2Fg%2F11l692nqsg!19sChIJVVUBJikLThAR3Im6mODW318?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,96 Warehouse,,"Utako Ultra Modern Market, Utako, Abuja 900211, Federal Capital Territory",{},,0.0,0.0,9.065,7.445932,6.90847661353301e+18,,,Africa/Lagos,,0x104e0b2926015555:0x5fdfd6e098ba89dc,ChIJVVUBJikLThAR3Im6mODW318,,,,"{""id"":"""",""name"":"""",""link"":""""}","{""borough"":""Utako"",""street"":""Utako Ultra Modern Market"",""city"":""Abuja"",""postal_code"":""900211"",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,block5warehouse,,gmaps_master,,https://www.google.com/maps/place/Block+5+Warehouse/data=!4m7!3m6!1s0x104e0b1deea0eb9d:0x4d5ccd10b14a100c!8m2!3d9.0684116!4d7.4661913!16s%2Fg%2F11vm15mnth!19sChIJneug7h0LThARDBBKsRDNXE0?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Block 5 Warehouse,,"30 Wuse Market Rd, Wuse, Abuja 904101, Federal Capital Territory",{},,0.0,0.0,9.068412,7.466191,5.574555910355423e+18,,,Africa/Lagos,,0x104e0b1deea0eb9d:0x4d5ccd10b14a100c,ChIJneug7h0LThARDBBKsRDNXE0,,,,"{""id"":"""",""name"":"""",""link"":""""}","{""borough"":""Wuse"",""street"":""30 Wuse Market Rd"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warehouse99,,gmaps_master,,https://www.google.com/maps/place/Warehouse+99/data=!4m7!3m6!1s0x104e0b2926015555:0x4e86655b935e2245!8m2!3d9.0650004!4d7.4459316!16s%2Fg%2F11wplfyt14!19sChIJVVUBJikLThARRSJek1tlhk4?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Warehouse 99,,"Upstairs), Lagos Line, Utako Ultra Modern Market, Utako, Abuja 900108, Federal Capital Territory",{},,0.0,0.0,9.065,7.445932,5.658321425826457e+18,,,Africa/Lagos,,0x104e0b2926015555:0x4e86655b935e2245,ChIJVVUBJikLThARRSJek1tlhk4,,,,"{""id"":"""",""name"":"""",""link"":""""}","{""borough"":""Utako"",""street"":""Upstairs), Lagos Line, Utako Ultra Modern Market"",""city"":""Abuja"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warehouse77,,gmaps_master,,https://www.google.com/maps/place/Warehouse+77/data=!4m7!3m6!1s0x104e0b2926015555:0x1b38462d379f192d!8m2!3d9.0650004!4d7.4459316!16s%2Fg%2F11xyq2d4x5!19sChIJVVUBJikLThARLRmfNy1GOBs?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Warehouse 77,,"Utako Ultra Modern Market, Utako, Abuja 900108, Federal Capital Territory",{},,0.0,0.0,9.065,7.445932,1.9613947977404972e+18,,,Africa/Lagos,,0x104e0b2926015555:0x1b38462d379f192d,ChIJVVUBJikLThARLRmfNy1GOBs,,,,"{""id"":"""",""name"":"""",""link"":""""}","{""borough"":""Utako"",""street"":""Utako Ultra Modern Market"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warehouse8586,,gmaps_master,,https://www.google.com/maps/place/WAREHOUSE+85%2F86/data=!4m7!3m6!1s0x104e0b2926015555:0xdf5d66ef9d9c1e5d!8m2!3d9.0650004!4d7.4459316!16s%2Fg%2F11y3_1494j!19sChIJVVUBJikLThARXR6cne9mXd8?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,WAREHOUSE 85/86,,"Utako Ultra Modern Market, Utako, Abuja 900108, Federal Capital Territory",{},,0.0,0.0,9.065,7.445932,1.6095133822619492e+19,,,Africa/Lagos,,0x104e0b2926015555:0xdf5d66ef9d9c1e5d,ChIJVVUBJikLThARXR6cne9mXd8,,,,"{""id"":"""",""name"":"""",""link"":""""}","{""borough"":""Utako"",""street"":""Utako Ultra Modern Market"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warehouse82,,gmaps_master,,https://www.google.com/maps/place/Warehouse+82/data=!4m7!3m6!1s0x104e0b2926015555:0xe11486b1cf3cc72f!8m2!3d9.0650004!4d7.4459316!16s%2Fg%2F11vjtc39ns!19sChIJVVUBJikLThARL8c8z7GGFOE?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Warehouse 82,,"Up) Frontline Plaza, Utako Ultra Modern Market, Utako, District, Abuja 900108, Federal Capital Territory",{},,0.0,0.0,9.065,7.445932,1.62187362563122e+19,,,Africa/Lagos,,0x104e0b2926015555:0xe11486b1cf3cc72f,ChIJVVUBJikLThARL8c8z7GGFOE,,,,"{""id"":"""",""name"":"""",""link"":""""}","{""borough"":""District"",""street"":""Up) Frontline Plaza, Utako Ultra Modern Market, Utako"",""city"":""Abuja"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warehouse82up,,gmaps_master,,https://www.google.com/maps/place/Warehouse+82+Up/data=!4m7!3m6!1s0x104e0b2926015555:0x76d2a0c7b2b57b2b!8m2!3d9.0650004!4d7.4459316!16s%2Fg%2F11v3k6zrc5!19sChIJVVUBJikLThARK3u1sseg0nY?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Warehouse 82 Up,,"Utako Ultra Modern Market, Utako, Abuja 900108, Federal Capital Territory",{},,0.0,0.0,9.065,7.445932,8.562082621141908e+18,,,Africa/Lagos,,0x104e0b2926015555:0x76d2a0c7b2b57b2b,ChIJVVUBJikLThARK3u1sseg0nY,,,,"{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shop17warehouse,,gmaps_master,,https://www.google.com/maps/place/Shop+17+Warehouse/data=!4m7!3m6!1s0x104e0b1dfacf4a59:0x66cd1eb3ce4615fa!8m2!3d9.0687308!4d7.4657527!16s%2Fg%2F11vl8pfsbs!19sChIJWUrP-h0LThAR-hVGzrMezWY?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Shop 17 Warehouse,,"3 Wuse Market Rd, Wuse, Abuja 904101, Federal Capital Territory",{},,0.0,0.0,9.068731,7.465753,7.407610719703012e+18,,,Africa/Lagos,,0x104e0b1dfacf4a59:0x66cd1eb3ce4615fa,ChIJWUrP-h0LThAR-hVGzrMezWY,,,,"{""id"":"""",""name"":"""",""link"":""""}","{""borough"":""Wuse"",""street"":""3 Wuse Market Rd"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smabirmwarehouse,,gmaps_master,,https://www.google.com/maps/place/Smabirm+Warehouse/data=!4m7!3m6!1s0x104e0de3172b2731:0x5a9cfb1660a3fa83!8m2!3d9.0232523!4d7.4640206!16s%2Fg%2F11pxwdy_vv!19sChIJMScrF-MNThARg_qjYBb7nFo?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Smabirm Warehouse,Warehouse,"Plot 692, Smabirm Warehouse, Durumi, Abuja 900103, Federal Capital Territory","{""Friday"":[""9 am–5 pm""],""Monday"":[""9 am–5 pm""],""Saturday"":[""9 am–5 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–5 pm""],""Tuesday"":[""9 am–5 pm""],""Wednesday"":[""9 am–5 pm""]}",2FF7+8J Abuja,4.0,4.8,9.023252,7.464021,6.529369633309588e+18,,,Africa/Lagos,,0x104e0de3172b2731:0x5a9cfb1660a3fa83,ChIJMScrF-MNThARg_qjYBb7nFo,,,,"{""id"":""109919910889007491823"",""name"":""Smabirm Warehouse (Owner)"",""link"":""https://www.google.com/maps/contrib/109919910889007491823""}","{""borough"":""Durumi"",""street"":""Plot 692"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mdslogisticsdcabuja,,gmaps_master,,https://www.google.com/maps/place/MDS+Logistics+D.C+Abuja/data=!4m7!3m6!1s0x104e74837d9cf1b9:0x9d01bce89fb4e6d3!8m2!3d9.0321659!4d7.4034699!16s%2Fg%2F11c1s39bgy!19sChIJufGcfYN0ThAR0-a0n-i8AZ0?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,MDS Logistics D.C Abuja,Corporate office,"Idu Industrial District, Paipe 900108, Federal Capital Territory","{""Friday"":[""7 am–4 pm""],""Monday"":[""7:30 am–4 am""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""7:30 am–4 pm""],""Tuesday"":[""7:30 am–4 pm""],""Wednesday"":[""7:30 am–4 pm""]}",2CJ3+V9 Paipe,45.0,4.0,9.032166,7.40347,1.1313531446229264e+19,,,Africa/Lagos,,0x104e74837d9cf1b9:0x9d01bce89fb4e6d3,ChIJufGcfYN0ThAR0-a0n-i8AZ0,,,,"{""id"":""105615458695883392471"",""name"":""MDS Logistics D.C Abuja (Owner)"",""link"":""https://www.google.com/maps/contrib/105615458695883392471""}","{""borough"":""Idu Industrial District"",""street"":"""",""city"":""Paipe"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]}]",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,directorateofroadtrafficservicesabuja,,gmaps_master,,"https://www.google.com/maps/place/Directorate+of+Road+Traffic+Services,+Abuja/data=!4m7!3m6!1s0x104e0ad040b6cfdf:0xa2e2d656ba490438!8m2!3d9.0788899!4d7.4478653!16s%2Fg%2F11cn30lm75!19sChIJ38-2QNAKThAROARJulbW4qI?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1","Directorate of Road Traffic Services, Abuja",Auto tag agency,"3CHX+H45 Directorate of Road Traffic Services, Abuja, Mabushi, Abuja 900108, Federal Capital Territory","{""Friday"":[""8 am–4 pm""],""Monday"":[""8 am–4 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 am–4 pm""],""Tuesday"":[""8 am–4 pm""],""Wednesday"":[""8 am–4 pm""]}",,322.0,3.6,9.07889,7.447865,1.1737179246861814e+19,,,Africa/Lagos,,0x104e0ad040b6cfdf:0xa2e2d656ba490438,ChIJ38-2QNAKThAROARJulbW4qI,,,,"{""id"":"""",""name"":""Directorate of Road Traffic Services, Abuja (Owner)"",""link"":""""}","{""borough"":""Mabushi"",""street"":""3CHX+H45"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]}]",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nationalclearingforwardingagency,,gmaps_master,,https://www.google.com/maps/place/National+Clearing+%26+Forwarding+Agency/data=!4m7!3m6!1s0x103b835905189d39:0xaa19fe00e5784872!8m2!3d6.5483184!4d3.1438454!16s%2Fg%2F11rfbnj0jl!19sChIJOZ0YBVmDOxARckh45QD-Gao?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,National Clearing & Forwarding Agency,Shipping service,"Plot 441 Zungeru C1 Area 3 , Garki, Abuja State, Lagos, Ogun State",{},G4XV+8G Lagos,0.0,0.0,6.548318,3.143845,1.2257107140668836e+19,,,Africa/Lagos,,0x103b835905189d39:0xaa19fe00e5784872,ChIJOZ0YBVmDOxARckh45QD-Gao,,,,"{""id"":""111427480906124013912"",""name"":""National Clearing \u0026 Forwarding Agency (Owner)"",""link"":""https://www.google.com/maps/contrib/111427480906124013912""}","{""borough"":"""",""street"":""Plot 441 Zungeru C1 Area 3 , Garki, Abuja State"",""city"":""Lagos"",""postal_code"":"""",""state"":""Ogun State"",""country"":""NG""}",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,murhpyshippingcommercialservicesltd,,gmaps_master,,https://www.google.com/maps/place/Murhpy+Shipping+%26+Commercial+Services+Ltd/data=!4m7!3m6!1s0x104e0b54f43d1147:0xbfe8d361dc86bdf6!8m2!3d9.059213!4d7.455292!16s%2Fg%2F11rr7g96ml!19sChIJRxE99FQLThAR9r2G3GHT6L8?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Murhpy Shipping & Commercial Services Ltd,Courier service,"Zone 5, Murhpy Shipping & Commercial Services Ltd, Suite 319, Ambeez Plaza, Ndola Crescent, 162 P.T.I. Road, Effurun, Federal Capital Territory","{""Friday"":[""9 am–6 pm""],""Monday"":[""9 am–6 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""9 am–6 pm""],""Tuesday"":[""9 am–6 pm""],""Wednesday"":[""9 am–6 pm""]}",3F54+M4 Abuja,1.0,3.0,9.059213,7.455292,1.3828535073106215e+19,,,Africa/Lagos,,0x104e0b54f43d1147:0xbfe8d361dc86bdf6,ChIJRxE99FQLThAR9r2G3GHT6L8,,,,"{""id"":""115139325726493474842"",""name"":""Murhpy Shipping \u0026 Commercial Services Ltd (Owner)"",""link"":""https://www.google.com/maps/contrib/115139325726493474842""}","{""borough"":""Effurun"",""street"":""Zone 5, Suite 319, Ambeez Plaza, Ndola Crescent, 162 P.T.I. Road"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defenceshiphouse,,gmaps_master,,https://www.google.com/maps/place/Defence+Ship+House/data=!4m7!3m6!1s0x104e0b9fce2a7c13:0xa2f2b22f187cef60!8m2!3d9.0448472!4d7.4820944!16s%2Fg%2F1tf916qq!19sChIJE3wqzp8LThARYO98GC-y8qI?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Defence Ship House,Government office,"2FVJ+WRQ Defence Ship House, Central Business Dis, Abuja 900103, Federal Capital Territory","{""Friday"":[""8 am–4 pm""],""Monday"":[""8 am–4 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 am–4 pm""],""Tuesday"":[""8 am–4 pm""],""Wednesday"":[""8 am–4 pm""]}",,19.0,4.5,9.044847,7.482094,1.1741643093852353e+19,,,Africa/Lagos,,0x104e0b9fce2a7c13:0xa2f2b22f187cef60,ChIJE3wqzp8LThARYO98GC-y8qI,,,,"{""id"":"""",""name"":""Defence Ship House (Owner)"",""link"":""""}","{""borough"":""Central Business Dis"",""street"":""2FVJ+WRQ"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]}]",
,,,,,,,,,,https://guologistics.com/,,,,,,,,,,,,,,,,,,,guologisticswuse2,,gmaps_master,,https://www.google.com/maps/place/GUO+Logistics+-+Wuse2/data=!4m7!3m6!1s0x104e0bc81b0c5abf:0xcca378d794b3d1eb!8m2!3d9.085709!4d7.4718368!16s%2Fg%2F11vl379ntz!19sChIJv1oMG8gLThAR69GzlNd4o8w?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,GUO Logistics - Wuse2,Logistics service,"First Floor, GUO Logistics - Wuse2, Ruby Center,Suite 107, Plot 762 Aminu Kano Cres, Wuse 2, Abuja, Federal Capital Territory","{""Friday"":[""8 am–6:30 pm""],""Monday"":[""8 am–6:30 pm""],""Saturday"":[""8:30 am–6:30 pm""],""Sunday"":[""8 am–6:30 pm""],""Thursday"":[""8 am–6:30 pm""],""Tuesday"":[""8 am–6:30 pm""],""Wednesday"":[""8 am–6:30 pm""]}",3FPC+7P Abuja,52.0,3.8,9.085709,7.471837,1.474576247224925e+19,,,Africa/Lagos,,0x104e0bc81b0c5abf:0xcca378d794b3d1eb,ChIJv1oMG8gLThAR69GzlNd4o8w,,,,"{""id"":""105684686695684914464"",""name"":""GUO Logistics - Wuse2 (Owner)"",""link"":""https://www.google.com/maps/contrib/105684686695684914464""}","{""borough"":""Wuse 2"",""street"":""First Floor, Ruby Center,Suite 107, Plot 762 Aminu Kano Cres"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,,,http://www.guologistics.com/,,,,,,,,,,,,,,,,,,,guologisticsgwarinpa1stave,,gmaps_master,,https://www.google.com/maps/place/Guo+Logistics+Gwarinpa+1st+Ave./data=!4m7!3m6!1s0x104e75005f711c07:0xe11a1c982310f492!8m2!3d9.1075339!4d7.417483!16s%2Fg%2F11z7452rgh!19sChIJBxxxXwB1ThARkvQQI5gcGuE?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Guo Logistics Gwarinpa 1st Ave.,Logistics service,"The convergence by bricks n more, 1st Avenue, Gwarinpa, 900108, Federal Capital Territory","{""Friday"":[""7 am–7 pm""],""Monday"":[""7 am–7 pm""],""Saturday"":[""7 am–7 pm""],""Sunday"":[""7 am–7 pm""],""Thursday"":[""7 am–7 pm""],""Tuesday"":[""7 am–7 pm""],""Wednesday"":[""7 am–7 pm""]}",4C58+2X Gwarinpa,1.0,1.0,9.107534,7.417483,1.6220308447677184e+19,,,Africa/Lagos,,0x104e75005f711c07:0xe11a1c982310f492,ChIJBxxxXwB1ThARkvQQI5gcGuE,,,,"{""id"":""116902480906138815177"",""name"":""Guo Logistics Gwarinpa 1st Ave. (Owner)"",""link"":""https://www.google.com/maps/contrib/116902480906138815177""}","{""borough"":""Gwarinpa"",""street"":""The convergence by bricks n more, 1st Avenue"",""city"":""Gwarinpa"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,giglogisticsatbricksandmoreplaza4thavenue,,gmaps_master,,https://www.google.com/maps/place/GIG+LOGISTICS+at+Bricks+and+more+plaza+4th+avenue./data=!4m7!3m6!1s0x104ddface077730d:0xdfe7ca6dd3414b2d!8m2!3d9.1203089!4d7.3925693!16s%2Fg%2F11svj80d4_!19sChIJDXN34KzfTRARLUtB023K598?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,GIG LOGISTICS at Bricks and more plaza 4th avenue.,Logistics service,"Suit A1, GIG LOGISTICS at Bricks and more plaza 4th avenue., BRICKS N MORE PLAZA - 4TH AVENUE, 4th Ave, opposite Auwalu Anwar Close, junction, FCT 900108, Federal Capital Territory","{""Friday"":[""8 am–6 pm""],""Monday"":[""8 am–6 pm""],""Saturday"":[""8 am–6 pm""],""Sunday"":[""9 am–5 pm""],""Thursday"":[""8 am–6 pm""],""Tuesday"":[""8 am–6:30 pm""],""Wednesday"":[""8 am–6 pm""]}",49CV+42 Kubwa,27.0,4.0,9.120309,7.392569,1.6134086763122608e+19,,,Africa/Lagos,,0x104ddface077730d:0xdfe7ca6dd3414b2d,ChIJDXN34KzfTRARLUtB023K598,,,,"{""id"":""106526238099938705619"",""name"":""GIG LOGISTICS at Bricks and more plaza 4th avenue. (Owner)"",""link"":""https://www.google.com/maps/contrib/106526238099938705619""}","{""borough"":""junction"",""street"":""Suit A1, BRICKS N MORE PLAZA - 4TH AVENUE, 4th Ave, opposite Auwalu Anwar Close"",""city"":""FCT"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",
,,,,,,,,,,https://guologistics.com/,,,,,,,,,,,,,,,,,,,guologisticslugbe,,gmaps_master,,https://www.google.com/maps/place/GUO+Logistics+-+Lugbe/data=!4m7!3m6!1s0x104e7300675fac6f:0xbc52e8cd50a45df!8m2!3d8.9923125!4d7.3628125!16s%2Fg%2F11njp0xj__!19sChIJb6xfZwBzThAR30UK1YwuxQs?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,GUO Logistics - Lugbe,Logistics service,"Shop 4, GUO Logistics - Lugbe, De-Ideal Plaza, X9R7+W4F Iddo Tudunwada, beside Kilimanjaro, Lugbe, Federal Capital Territory","{""Friday"":[""7 am–7 pm""],""Monday"":[""7 am–7 pm""],""Saturday"":[""7 am–7 pm""],""Sunday"":[""7 am–7 pm""],""Thursday"":[""7 am–7 pm""],""Tuesday"":[""7 am–7 pm""],""Wednesday"":[""7 am–7 pm""]}",X9R7+W4 Lugbe,5.0,5.0,8.992312,7.362812,8.48135287233726e+17,,,Africa/Lagos,,0x104e7300675fac6f:0xbc52e8cd50a45df,ChIJb6xfZwBzThAR30UK1YwuxQs,,,,"{""id"":""113410871256694817218"",""name"":""GUO Logistics - Lugbe (Owner)"",""link"":""https://www.google.com/maps/contrib/113410871256694817218""}","{""borough"":"""",""street"":""Shop 4, De-Ideal Plaza, X9R7+W4F Iddo Tudunwada, beside Kilimanjaro"",""city"":""Lugbe"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,giglogisticsbwari,,gmaps_master,,https://www.google.com/maps/place/GIG+Logistics+Bwari/data=!4m7!3m6!1s0x104ddd5b2fd9b8a7:0x261264be1defaaae!8m2!3d9.2786125!4d7.3743305!16s%2Fg%2F11nhlk62sg!19sChIJp7jZL1vdTRARrqrvHb5kEiY?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,GIG Logistics Bwari,Logistics service,"Mustapha plaza, Law School Rd, beside First bank, Bwari 901101, Federal Capital Territory","{""Friday"":[""8 am–5 pm""],""Monday"":[""8 am–5 pm""],""Saturday"":[""8 am–5 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–5 pm""],""Tuesday"":[""8 am–5 pm""],""Wednesday"":[""8 am–5 pm""]}",79HF+CP Bwari,1.0,5.0,9.278612,7.37433,2.743365890730863e+18,,,Africa/Lagos,,0x104ddd5b2fd9b8a7:0x261264be1defaaae,ChIJp7jZL1vdTRARrqrvHb5kEiY,,,,"{""id"":""115134984794823564481"",""name"":""GIG Logistics Bwari (Owner)"",""link"":""https://www.google.com/maps/contrib/115134984794823564481""}","{""borough"":"""",""street"":""Mustapha plaza, Law School Rd, beside First bank"",""city"":""Bwari"",""postal_code"":""901101"",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
