source,id,name,businessName,title,sector,subSector,industry,location,district,address,phone,email,emails,website,score,enrichmentLevel,validationStatus,whatsapp,review_count,review_rating,latitude,longitude,place_id,socialLinks,slug,createdAt
google_maps,,,,Furlise Logistics,,,,,,"Lugbe 900107, Federal Capital Territory",0806 835 8833,,,,,,,,1,4.000000,8.964179,7.381337,ChIJY3zMF6hzThAREUulcF6Uwr0,,,
google_maps,,,,"ABC Cargo Express, Lugbe",,,,,,"Suite 1, Delphia Center Opposite Building Materials Market, by Flyover Hotel, Lugbe, Federal Capital Territory",0915 566 7970,,,http://www.abccargoxpress.com/,,,,,26,2.700000,8.984668,7.374322,ChIJe-4zlexzThAR1uzFZKI9KSo,,,
google_maps,,,,Davion prime global,,,,,,"1st floor, Davion prime global, right wing, Airport Rd, beside sunbeth filling station, opposite dunamis, Lugbe, Abuja 900107, Federal Capital Territory",0811 987 7994,,,,,,,,1,5.000000,8.969641,7.378091,ChIJyboy1dtzThARcIvLMHs8Vo0,,,
google_maps,,,,Dassh Logistics,,,,,,"Shop H5, Dassh Logistics, Trademore Av., estate, Lugbe 900107, Federal Capital Territory",0706 044 3739,,,https://www.dashex.com.ng/,,,,,24,5.000000,8.954679,7.371915,ChIJ6zRLYdpzThAR3jjaRt2jZzA,,,
google_maps,,,,Ziva Logistics,,,,,,"FHA, 29 1Q Road, District, Lugbe 900107, Federal Capital Territory",0803 295 3862,,,,,,,,4,2.000000,8.989443,7.357930,ChIJtUOy-BBzThARKblCNvL3teA,,,
google_maps,,,,Bemas Logistics Express,,,,,,"by 1st Ave Fha, Tundu-wada junction, Lugbe 900107, Federal Capital Territory",0803 520 6905,,,,,,,,1,4.000000,8.996370,7.367884,ChIJK-wsOjJzThARnQdeTfZ0PBo,,,
google_maps,,,,Lawpe logistics,,,,,,"Kp plaza plot 475, ruga kapwa Lugbe, Abuja 900107, Federal Capital Territory",0903 920 4327,,,,,,,,5,5.000000,8.974918,7.353288,ChIJIXJwrbtxThARi95N6kYDIfI,,,
google_maps,,,,Click Mart Logistics,,,,,,"No 10b, Enviromental Street Off Masters Lodge, Lugbe 900241, Federal Capital Territory",0702 572 2282,,,http://nnamdi4tech.github.io/myshop/,,,,,1,5.000000,8.988484,7.359120,ChIJw3KCNjZzThAR5M5Kuw9_AUk,,,
google_maps,,,,Lion Strike Logistics,,,,,,"Plot 138, First Avenue, Ring Road 3, FHA, Lugbe, Federal Capital Territory",0909 111 1124,,,,,,,,1,5.000000,8.979422,7.377526,ChIJ25JXlEtyThARUgZqSDi7MbU,,,
google_maps,,,,GIG Logistics Mararaba,,,,,,"132 Giga Plaza, Nyanya, Opp Chrisgold Plaza, Mararaba FCT, Abuja, Federal Capital Territory",0813 985 1120,,,https://giglogistics.com/,,,,,112,3.800000,9.029583,7.585838,ChIJqT83RncJThARwEP42L9Vor8,,,
google_maps,,,,Weltre Logistics,,,,,,"Aco Estate, Ecwa road, Plot 824 Airport road, Lugbe 900107, Federal Capital Territory",0903 371 1057,,,,,,,,8,5.000000,8.952219,7.368468,ChIJce8v2MFzThAR85v5d2n4Xf8,,,
google_maps,,,,Bluewhales Transport Company Limited,,,,,,"Nyanya Park, Karu, Abuja 900007, Federal Capital Territory",0902 989 1080,,,http://bluewhalestransportcompany.com/,,,,,200,3.600000,9.023595,7.570042,ChIJP1qhGtMIThARO6WdV8SVW6c,,,
google_maps,,,,Vectralogix logistics,,,,,,"Shop 28, Vectralogix logistics, apple court plaza, Area A Last Rd, Nyanya, 900103, Federal Capital Territory",0916 222 5477,,,,,,,,1,5.000000,9.030088,7.567297,ChIJ6S-yBIQJThAR9bBJ2N1Rv7w,,,
google_maps,,,,New Nyanya Transport Company Limited,,,,,,"2HJQ+2XR New Nyanya Transport Company Limited, Abuja-Keffi Rd, Expressway, Ado 900101, Federal Capital Territory",0803 216 9180,,,,,,,,217,3.600000,9.030111,7.589903,ChIJkQV-DkAJThARQHa5P7BEEIE,,,
google_maps,,,,Korlun Logistics,,,,,,,0803 344 0865,,,https://korlunlogistics.com/,,,,,27,5.000000,8.914010,7.252021,ChIJYWv9WUCSIiIRk5v9mMspwEE,,,
google_maps,,,,Joemart Logistics,,,,,,"CM 121, Joemart Logistics, plaza, Karu Market, Karu, Abuja 900101, Federal Capital Territory",0803 590 2096,,,,,,,,5,3.800000,9.007450,7.575557,ChIJrQezzicJThARxkM29hZI5vU,,,
google_maps,,,,Hello Logistics,,,,,,,0915 550 4179,,,https://www.instagram.com/p/Ce5effTDYJI/?igshid=YmMyMTA2M2Y=,,,,,5,5.000000,9.033872,8.670771,ChIJU4I23yGLfWoRuwDxigz44Xs,,,
google_maps,,,,Mustard logistics,,,,,,"Nyanya, 900911, Federal Capital Territory",0812 227 2675,,,,,,,,0,0.000000,9.031552,7.570769,ChIJSa21Dd0JThARAK9550DKVYw,,,
google_maps,,,,"AKTC Terminus, Nyanya",,,,,,"2HHM+PV9 AKTC Terminus, Nyanya, Ado 900101, Federal Capital Territory",0701 684 2203,,,http://www.nsikmotors.com/,,,,,99,3.800000,9.029291,7.584733,ChIJXTAVTskIThARuzGXRoIVPDI,,,
google_maps,,,,Cushy Access Logistics - Abuja,,,,,,,0812 648 0308,,,https://cushyaccess.com/logistics,,,,,7,5.000000,8.914010,7.252021,ChIJAVdSysePG0oRxoADhNOOLeg,,,
google_maps,,,,GIG Logistics Bwari,,,,,,"Mustapha plaza, Law School Rd, beside First bank, Bwari 901101, Federal Capital Territory",,,,,,,,,1,5.000000,9.278612,7.374330,ChIJp7jZL1vdTRARrqrvHb5kEiY,,,
google_maps,,,,Divine Majesty Logistics,,,,,,"Bwari town Bwari, Abuja 901101, Federal Capital Territory",0808 045 7445,,,http://dmlogistics.com.ng/,,,,,1,4.000000,9.285808,7.377908,ChIJ72ZIbSPdTRAR92yra7zWqRo,,,
google_maps,,,,ABC Logistics,,,,,,"68 Law School Rd, Bwari 901101, Federal Capital Territory",,,,,,,,,0,0.000000,9.278883,7.374027,ChIJtZFJbADdTRARQ6rEuSTUP1o,,,
google_maps,,,,Faithful Faith Logistics,,,,,,"Opposite Byhazim, police station, Kubwa, Bwari 901101, Federal Capital Territory",0705 966 8605,,,,,,,,1,3.000000,9.223192,7.413527,ChIJOxFGxCzdTRARy2EIyPM_s8o,,,
google_maps,,,,Darl Dispatch and Transportation,,,,,,"59 Law School Rd, Bwari 901101, Federal Capital Territory",0913 846 6350,,,,,,,,0,0.000000,9.279033,7.375909,ChIJMyzPDEjdTRARvt4cJFkhi9c,,,
google_maps,,,,Dfam Nigeria Limited,,,,,,"Zone B,House, Dfam Nigeria Limited, New Extension, 49 Ushafa Rd, Bwari 901101, Federal Capital Territory",0809 808 0442,,,,,,,,0,0.000000,9.275723,7.381207,ChIJkb6--ErdTRAR_NeLUeUZglI,,,
google_maps,,,,Jea'ez Logistics,,,,,,"Sylvester Tyoshan close galadima hill, South Side St, Bwari, Federal Capital Territory",0705 498 5120,,,,,,,,0,0.000000,9.155188,7.354968,ChIJKx_RW5YLThAR3X1rS4EGAIg,,,
google_maps,,,,Standard Bearer Logistics,,,,,,"20 J.F. Kennedy CL., Asokoro, Abuja 900103, Federal Capital Territory",0705 888 8231,,,http://sblogistics.com.ng/,,,,,0,0.000000,9.051439,7.514136,ChIJDwJJrNwLThARGtkBNlQptAc,,,
google_maps,,,,RUSH HOUR LOGISTICS LIMITED,,,,,,"10 Samora Machel St, Asokoro, Abuja 900231, Federal Capital Territory",0704 419 9899,,,https://www.rushhour.com.ng/,,,,,1,5.000000,9.043126,7.518737,ChIJdacDhywLThARgaUZifGzmbA,,,
google_maps,,,,GBAT Logistics Ltd,,,,,,"Shop C1111, GBAT Logistics Ltd, Apo Urban Market, Apo, Lokogoma, Abuja 900110, Federal Capital Territory",0903 283 2840,,,http://www.gbatlogistics.com/,,,,,7,4.900000,9.049597,7.513218,ChIJA3_j5MQe6AkR5vcAnez4y8c,,,
google_maps,,,,CEFO Premium Logistics,,,,,,"15 Mahatma Gandhi St, Asokoro, Abuja 900103, Federal Capital Territory",0810 622 0144,,,https://cefolog.com/,,,,,6,4.800000,9.048649,7.507695,ChIJ6wx5jsELThARCr8yt4bnSnQ,,,
google_maps,,,,Krossborder Express Courier & Logistics Services,,,,,,"Shop B 015, 3G2C+9V7 Krossborder Express Courier & Logistics Services, Dantsoho Plaza, Ajayi Crowther St, Asokoro, Abuja 900103, Federal Capital Territory",0903 331 6984,,,http://krossborder.com.ng/,,,,,58,4.400000,9.050937,7.522187,ChIJ3XPwGAILThARPT2E2MSTKkM,,,
google_maps,,,,DHL COURIER SERVICE ASOKORO,,,,,,"5 Maitama Sule St, Asokoro, Abuja 900103, Federal Capital Territory",0811 305 0913,,,,,,,,4,4.500000,9.047900,7.525504,ChIJUY-uDAAJThARMm36elTt-Gc,,,
google_maps,,,,Above & Beyond Transport & Logistics Limited,,,,,,"37 Yakubu Gowon Cres, Asokoro, Aso 900231, Federal Capital Territory",0812 137 5022,,,,,,,,0,0.000000,9.054172,7.525742,ChIJbQUyoPYJThAR7Quvdt5phOs,,,
google_maps,,,,HOLIC LOGISTICS,,,,,,"2GRG+43Q HOLIC LOGISTICS, Kwame Nkrumah Cres, Asokoro, Aso 900103, Federal Capital Territory",,,,,,,,,0,0.000000,9.040337,7.525244,ChIJEzyOWAAJThAR3YZ-tD74lMg,,,
google_maps,,,,Alenco Gadgets & Logistics Services,,,,,,"18 Julius Nyerere Cres, Asokoro, Abuja 900001, Federal Capital Territory",0903 602 0998,,,,,,,,0,0.000000,9.046922,7.524830,ChIJLeIvMx4JThARvwTA-sTWwGs,,,
google_maps,,,,Thirfman Support And Logistic Services Ltd,,,,,,"4 Tito Bros St, Asokoro, Abuja 900103, Federal Capital Territory",0802 062 0906,,,,,,,,0,0.000000,9.049701,7.509398,ChIJ08J_a6kLThAR7MiXXO3Skfk,,,
google_maps,,,,BT Xpress Universal Ltd.,,,,,,"Ste BB03, BT Xpress Universal Ltd., Hill Side Plaza, By AYA, Yakubu Gowon Cres, Asokoro, Aso 900103, Federal Capital Territory",0811 141 4141,,,,,,,,8,3.800000,9.052646,7.524989,ChIJXyzHCGIJThAR3Z5q465lDF4,,,
google_maps,,,,Sunivera Logistics Limited,,,,,,"N0, Sunivera Logistics Limited, 10 Lord Lugard St, Asokoro, Abuja 900231, Federal Capital Territory",0706 632 7950,,,https://suniveralogisticsltd.com/,,,,,0,0.000000,9.048786,7.506275,ChIJr5VSrsELThAR4tOOqGGbmF8,,,
google_maps,,,,MAIN GLOBAL LOGISTICS SERVICE LIMITED,,,,,,"76 Yakubu Gowon Cres, Asokoro, Aso 900210, Federal Capital Territory",0803 733 7374,,,,,,,,0,0.000000,9.046612,7.526486,ChIJdUOC0V8JThARTfzQqNcYEYE,,,
google_maps,,,,Sparks allied service's,,,,,,"Yakubu Gowon Cres, Asokoro, Abuja 900001, Federal Capital Territory",0812 795 0940,,,,,,,,0,0.000000,9.047480,7.516545,ChIJY-O6a20LThARg6C1MMa6ouk,,,
google_maps,,,,Jióhelo,,,,,,"ZONE 6, Jióhelo, 18 Bissau St, Wuse, Abuja 900286, Federal Capital Territory",0811 959 3983,,,https://instagram.com/jiohelo_ng?utm_medium=copy_link,,,,,34,5.000000,9.069818,7.460863,ChIJ81-pB9ELThAR2Bf6X36WyLk,,,
google_maps,,,,KO Express Delivery,,,,,,"Suit A61, KO Express Delivery, New Banex Plaza, Aminu Kano Cres, Wuse, 900281, Federal Capital Territory",0916 950 7586,,,http://koexpressdelivery.com/,,,,,2,3.000000,9.083721,7.468205,ChIJs-RjWO4KThARcej_qgW5fuY,,,
google_maps,,,,DHL Service Point (STARK EXPAT SERVICES LTD),,,,,,"Zone 3, DHL Service Point (STARK EXPAT SERVICES LTD), SUITE 102 WELLTIME PLAZA, 72 Abijan St, Wuse, Abuja, Federal Capital Territory",0803 907 7000,,,https://locator.dhl.com/results?address=id:ABV484&language=en&lc=NG&resultUom=km&clientAppCode=GYD,,,,,37,4.100000,9.062281,7.475213,ChIJJa4vAQQLThAR-yuie5zuqbA,,,
google_maps,,,,Chopcave,,,,,,"No 3 messenya street, off Cotonou Cres, Wuse, Abuja 900281, Federal Capital Territory",,,,http://chopcave.com.ng/,,,,,1,5.000000,9.069654,7.461797,ChIJ0_zbDGoLThAREqO2MsUtwsw,,,
google_maps,,,,XCOS,,,,,,"Zone 6, XCOS, 22 Massenya St, Wuse, Abuja 900288, Federal Capital Territory",0903 616 6993,,,https://xcos.ng/,,,,,9,4.900000,9.070813,7.462743,ChIJ4fvPqg0LThARvB-SsXWhhNo,,,
google_maps,,,,"Perfect Trust Cosmetics Limited, Wuse Market",,,,,,"Block A10, Perfect Trust Cosmetics Limited, Wuse Market, Shop 5 Wuse Market Rd, Wuse, Abuja 900285, Federal Capital Territory",0813 494 0322,,,https://www.perfecttrustbeauty.com/,,,,,7,3.700000,9.068663,7.464549,ChIJXZfLCB4LThARDtNAOOQJYQw,,,
google_maps,,,,Chidera Supermarket,,,,,,"Zone 6, Chidera Supermarket, Plot 2013 Bissau St, Wuse, Abuja 904101, Federal Capital Territory",0706 655 3886,,,,,,,,0,0.000000,9.069829,7.460650,ChIJzURuL9cLThARYAF9WI3Tn7A,,,
google_maps,,,,Pasmart Pharmacy & Stores Ltd,,,,,,"Zone 6, Pasmart Pharmacy & Stores Ltd, Plot 2013 Bissau St, Wuse, Abuja 904101, Federal Capital Territory",,,,,,,,,1,5.000000,9.069829,7.460650,ChIJt5_92qELThAR3CqynIzvphI,,,
google_maps,,,,"Bismid Cosmetics, Wuse Market, Abuja, Nigeria",,,,,,"B30, Shop, Bismid Cosmetics, Wuse Market, Abuja, Nigeria, inside the market, 2 Wuse Market Rd, opposite Access Bank Building, FCT, Abuja 904101, Federal Capital Territory",0809 800 0043,,,https://bismidcosmeticsabuja.com/,,,,,88,4.800000,9.068858,7.465207,ChIJbwpWVJMLThAR-0zwOumDiJs,,,
google_maps,,,,Mattress store in wuse Abuja,,,,,,"Herbert Macaulay Way wuse, market, Amc, Abuja, Federal Capital Territory",0816 273 2096,,,,,,,,19,4.900000,9.068370,7.463811,ChIJB8MZVkkLThARodmCKMnIWmQ,,,
google_maps,,,,UPS Express,,,,,,"2FHG+W43 UPS Express, Plot 2196 Cadastral Zone besides Savannah hotel, Faskari St, Garki, Abuja 900103, Federal Capital Territory",92914624,,,http://www.ups.com/,,,,,174,3.500000,9.029858,7.475437,ChIJxfLEeugLThARf5O33r-HvqQ,,,
google_maps,,,,Cenok Courier Services,,,,,,"13 Shetima Ali Mungono Cres, District, Abuja 904101, Federal Capital Territory",0805 544 4846,,,,,,,,0,0.000000,9.059213,7.455292,ChIJGcB8i3YLThARuW9EtHq6isU,,,
google_maps,,,,World Courier,,,,,,"Area 3, World Courier, Shop K5 Neighbourhood Centre, Garki, 900110, Federal Capital Territory",0915 098 0553,,,,,,,,0,0.000000,9.030800,7.480078,ChIJO6GllDoLThAR_hZ672At5O4,,,
google_maps,,,,DHL Express (EFAB MALL GARKI ),,,,,,"Suite C17, Efab Mall, Area 11, Garki, Abuja 900104, Federal Capital Territory",0816 871 9898,,,,,,,,23,4.100000,9.043667,7.504054,ChIJw8321IMLThARDDfg1sQuT08,,,
google_maps,,,,Standard Continental Courier Limited,,,,,,"Able plaza, Garki, AMAC Area10, Federal Capital Territory",0803 798 7555,,,,,,,,0,0.000000,9.039405,7.488858,ChIJ_3Ba6bcLThARp7sEqUfIfHo,,,
google_maps,,,,Raje Ibrahim Courier Service,,,,,,"112, Gwarimpa 2 Junction, Zuba, Gwarimpa Gwarimpa, Federal Capital Territory",,,,,,,,,0,0.000000,9.046672,7.494248,ChIJ_x8OWAALThAR902kirpx58g,,,
google_maps,,,,Courier Plus,,,,,,"Canal House, Central Business Dis, Abuja 900103, Federal Capital Territory",0805 792 0418,,,,,,,,19,3.400000,9.045735,7.474863,ChIJUQGWu4QLThARAo0ujdIJnBM,,,
google_maps,,,,Sultan Courier Services Ltd,,,,,,"block B, flat 2, Sultan Courier Services Ltd, Area 2 Ajaokuta St, Garki, Abuja 900103, Federal Capital Territory",0806 570 4272,,,http://sultancourier.com/,,,,,8,3.800000,9.033349,7.476589,ChIJ6dT5hnkLThARCMu9GX0mBBs,,,
google_maps,,,,DHL Service Point (KLEAN DEAL LAUNDRY & DRY CLEANING SERV. IRO),,,,,,"Plaza 5153, 3rd Ave, Gwarinpa Estate, Abuja, Federal Capital Territory",0803 907 7000,,,https://locator.dhl.com/results?address=id:ABV508&language=en&lc=NG&resultUom=km&clientAppCode=GYD,,,,,2,2.500000,9.098288,7.409570,ChIJv4uHR_51ThARponXDxaHMkk,,,
google_maps,,,,Ups Express Gwarinpa,,,,,,"Chembian Plaza, 4th Ave, Gwarinpa, Abuja 900108, Federal Capital Territory",0803 279 9562,,,http://www.ups.com/content/ng/en/index%20...,,,,,5,3.000000,9.117139,7.404428,ChIJa3iJ7ip1ThAR74gmhwm7Adc,,,
google_maps,,,,Dove Express and Courier Services,,,,,,"B09 Gusto Plaza, 1st Avenue Gwarimpa Estate, FCT-Abuja Abuja Municipal, Gwarinpa 900109, Federal Capital Territory",0901 819 2832,,,,,,,,1,4.000000,9.102957,7.417265,ChIJLTUrPS51ThARbWw4GGbliXc,,,
google_maps,,,,DHL Service Point (STYLE AVENUE LIMITED),,,,,,"911 Mall, Suite GS 10, 70 Usuma St, Maitama, Abuja, Federal Capital Territory",0803 907 7000,,,https://locator.dhl.com/results?address=id:PHC211&language=en&lc=NG&resultUom=km&clientAppCode=GYD,,,,,2,5.000000,9.076647,7.498291,ChIJb41wsJwLThAREkmQtTaHEWU,,,
google_maps,,,,Swift Couriers Limited,,,,,,"Suite 26 Wuse Shopping Complex, Federal Capital Territory",,,,,,,,,0,0.000000,9.079832,7.492313,ChIJESH7wdoLThARuHuPjfu9hmU,,,
google_maps,,,,DHL Service Point - TRAVEL WELL LTD (IRO),,,,,,"3 Ruvuma St, off Yedseram Street, Maitama, Abuja 900271, Federal Capital Territory",0803 907 7000,,,https://locator.dhl.com/results?address=id:ABV509&language=en&lc=NG&resultUom=km&clientAppCode=GYD,,,,,2,3.000000,9.092339,7.497368,ChIJ73W4b_oLThARjAgcwGFvWw0,,,
google_maps,,,,DHL Service Point (EASTSIDE AGENCY),,,,,,"SUITE A34, DHL Service Point (EASTSIDE AGENCY), MAITAMA SHOPPING COMPLEX, Maitama, Abuja 904101, Federal Capital Territory",0803 907 7000,,,https://locator.dhl.com/results?address=id:ABV494&language=en&lc=NG&resultUom=km&clientAppCode=GYD,,,,,4,4.000000,9.088666,7.498184,ChIJkRoxRTILThARll9Wp6YLaK8,,,
google_maps,,,,DHL JABI,,,,,,"BLOCK F, DHL JABI, SUITE 17 Obafemi Awolowo Wy, Jabi, Abuja 900108, Federal Capital Territory",0902 221 1133,,,,,,,,21,4.500000,9.059936,7.418100,ChIJ0zfbuAR1ThARLjBfCLW-rsk,,,
google_maps,,,,United Courier Limited,,,,,,"Plot 781 Obafemi Awolowo Wy, Area II, Abuja 900108, Federal Capital Territory",,,,,,,,,0,0.000000,9.062001,7.422692,ChIJT3BO6KF1ThAREgsg_1LIVwg,,,
google_maps,,,,Manufacturers Delivery Service (MDS) - Division of UAC,,,,,,"Idu Industrial, Estate, off Airport, Jabi, Road, Federal Capital Territory",,,,,,,,,0,0.000000,9.064106,7.422940,ChIJuXW1NJl1ThARtPj-WIB-nBQ,,,
google_maps,,,,Sirbxt Logistics,,,,,,"Block E, opposite Rukayat plaza, Jabi, AMAC 900101, Federal Capital Territory",0805 105 4487,,,,,,,,0,0.000000,9.064106,7.422940,ChIJCdagf7F1ThARhLnIJWqjG64,,,
google_maps,,,,Nsik Express Delivery Co,,,,,,"Harmonic Plaza, Suite SC11, Jabi, Federal Capital Territory",0805 781 2455,,,,,,,,2,4.000000,9.063827,7.423347,ChIJ5w7Z6dt0ThARGp2Ou1ioRfM,,,
google_maps,,,,DHL Service Point - Laurina Property (DE-MIG SOLUTIONS AND LOGISTICS),,,,,,"SUITE 17 BLOCK F, SABONDELE SHOPPING COMPLEX, Jabi, Abuja, Federal Capital Territory",0803 907 7000,,,https://locator.dhl.com/results?address=id:ABV487&language=en&lc=NG&resultUom=km&clientAppCode=GYD,,,,,1,5.000000,9.060731,7.417906,ChIJtZzfaL4ZWhARfT1305DJvgQ,,,
google_maps,,,,Efdil courier,,,,,,"I.T Igbani Street, Jabi, 240102, Federal Capital Territory",0903 021 8217,,,,,,,,0,0.000000,9.063357,7.427722,ChIJi_5uC7d1ThAR8HrT8xngt3k,,,
google_maps,,,,Carpardoc Integrated Courier Services Limited,,,,,,"M. Yewa House Abuja Jabi District, Federal Capital Territory",0803 075 3738,,,,,,,,0,0.000000,9.074934,7.433049,ChIJq7ums391ThARJV2sTpO87Do,,,
google_maps,,,,DHL COURIER EXPRESS kubwa,,,,,,"227 Gado Nasko Rd, Kubwa, Abuja 901002, Federal Capital Territory",0703 738 1255,,,,,,,,35,4.000000,9.149680,7.329357,ChIJcTlzz9DYTRARPGSePtqut6w,,,
google_maps,,,,"DHL Service Point, Arab junction Kubwa",,,,,,"IBWAS Oil & Gas, near Arab Road, Juncture, Federal Capital Territory",0903 767 9630,,,,,,,,83,4.200000,9.139492,7.302965,ChIJfYUHyBTZTRARTsaDsIBPxnw,,,
google_maps,,,,GNL Express & Cargo Kubwa Abuja,,,,,,"Suite 8, GNL Express & Cargo Kubwa Abuja, Joem Plaza, inside Mobil Filling Station, adjacent to Chuk Citi Foods, Abuja 901101, Federal Capital Territory",,,,,,,,,2,5.000000,9.141110,7.367454,ChIJpVLjporfTRAR1Fbb3o_G-Ko,,,
google_maps,,,,DHL Service Point (E.N.A PROSPECTS),,,,,,"CHANNEL 8 JUNCTION, CHEVAL PLAZA, opposite ZUMA BAKERY, Kubwa, Abuja 901101, Federal Capital Territory",0803 907 7000,,,https://locator.dhl.com/results?address=id:ABV468&language=en&lc=NG&resultUom=km&clientAppCode=GYD,,,,,3,3.000000,9.147926,7.323731,ChIJxQHC9hghWhARaD67JMSXZfo,,,
google_maps,,,,Nipost Kubwa,,,,,,"584R+PJ8 Nipost Kubwa, Kubwa 901101, Federal Capital Territory",,,,,,,,,64,3.500000,9.156783,7.341592,ChIJgZpqf9fYTRARSgaBeYEIkNs,,,
google_maps,,,,SpeedMax Logistics - Kubwa,,,,,,"Area Council (BAC, Back of NYSC Camp, Gbazango Extension, Kubwa, Abuja, Federal Capital Territory",0814 111 7150,,,https://speedmax.com.ng/,,,,,0,0.000000,9.148698,7.318244,ChIJXdEC_gXdTRARs-Ts_uDsNYU,,,
google_maps,,,,AUTOSTAR COURIER SERVICES LTD,,,,,,"Suite 11, AUTOSTAR COURIER SERVICES LTD, Ide Plaza, Obafemi Awolowo Wy, Mabushi, Abuja 900108, Federal Capital Territory",,,,,,,,,1,3.000000,9.068624,7.442316,ChIJ6Q4AXQALThARJ_MkjbqxPZA,,,
google_maps,,,,"DHL SERVICE POINT, DUTSE ALHAJI - BWARI ROAD, NEAR FIRS OFFICE, ABUJA",,,,,,"SHOP 5, CANDELLUX PLAZA, Bwari Rd, near FIRS OFFICE, Abuja, Federal Capital Territory",0813 002 1293,,,,,,,,4,4.300000,9.133855,7.363919,ChIJ6dEvmOkLThAR8dqPxaoAmU0,,,
google_maps,,,,DHL UTAKO,,,,,,"Suite 72, 2nd Floor, DHL UTAKO, Befs Plaza, Off Obafemi Awolowo Wy, opposite MFM, Utako, Abuja 900108, Federal Capital Territory",0811 204 1413,,,https://gttal.com/dhl-service-centre/,,,,,23,2.700000,9.068641,7.443037,ChIJb5jYjXELThARSD2CJiEww_0,,,
google_maps,,,,Ekesons Parcels services,,,,,,"7 A.E. Ekukinam St, Utako, Abuja 900108, Federal Capital Territory",0805 913 5807,,,http://www.epsng.org/,,,,,94,3.700000,9.066340,7.444405,ChIJJfp4ULULThARoTvtKJLJvEc,,,
google_maps,,,,DHL Service Point (GIFT AND EUST T&TOUR AGENCY LTD),,,,,,"Befs Plaza, SUITE 72 2ND FLOOR, opp. MFM, DISTRICT, Abuja, Federal Capital Territory",0803 907 7000,,,https://locator.dhl.com/results?address=id:ABV490&language=en&lc=NG&resultUom=km&clientAppCode=GYD,,,,,1,5.000000,9.068776,7.443224,ChIJOdzTfgsbWhARscXVnicwJg4,,,
google_maps,,,,DHL Service Point (SKYWAY SYNERGY CRUISER TRAVELS & TOUR),,,,,,"23 Ekukinam Street Utako District, opposite chisco park, Utako, Abuja, Federal Capital Territory",0803 907 7000,,,https://locator.dhl.com/results?address=id:LOS607&language=en&lc=NG&resultUom=km&clientAppCode=GYD,,,,,7,4.300000,9.066635,7.439725,ChIJ5ZUKV7YLThAR4KBfqyIlTXM,,,
google_maps,,,,OFEX COURIER,,,,,,"Suit 36C, OFEX COURIER, Deo Gratias Plaza, Utako, Abuja 900108, Federal Capital Territory",0703 113 4933,,,,,,,,3,1.700000,9.067851,7.446440,ChIJiS6vTSgLThARf185bH1Y6UE,,,
google_maps,,,,MiLabNG,,,,,,"3F66+4XF MiLabNG, B1, Wuse, Abuja 900001, Federal Capital Territory",,,,,,,,,1,5.000000,9.060311,7.462435,ChIJm2y8BnILThAR4_pxORa7x2U,,,
google_maps,,,,Orienco Travel and Tourism Ltd,,,,,,"Zone 5, Orienco Travel and Tourism Ltd, 35 Khartoum Street, Wuse, zone 5, Abuja 500102, Federal Capital Territory",+237 6 98 77 19 68,,,http://www.oriencotravels.com/,,,,,0,0.000000,9.062803,7.463748,ChIJp_4ewfMLThAR_UfM0AGGwY8,,,
google_maps,,,,Vartech Electronics and Computers Ltd,,,,,,,0705 084 3611,,,,,,,,3,4.700000,9.024256,7.449868,ChIJkaUH3p8VUksRaTEP4we2BZw,,,
google_maps,,,,MICMAC INNOVATIONS,,,,,,"Suite 39, Floor 2, MICMAC INNOVATIONS, Mazfallah Plaza, Karu, New Karu 900101, Federal Capital Territory",0915 555 5740,,,,,,,,3,5.000000,9.013334,7.563593,ChIJW2U07SkPThARvYDvORHBnMI,,,
google_maps,,,,Corral Errands,,,,,,,0901 441 8611,,,https://corralerrands.com.ng/,,,,,0,0.000000,8.914010,7.252021,ChIJU7N5A-d18I4RdyLzXxwuXb0,,,
google_maps,,,,Decorintrigued Interior Concepts,,,,,,,0916 634 0856,,,,,,,,1,5.000000,9.033872,8.670771,ChIJ6yMRegULThARwxVq22O7tIc,,,
google_maps,,,,Wuseward,,,,,,,0803 635 3165,,,,,,,,0,0.000000,9.024256,7.449868,ChIJRVMBj3ypm2IRzteqKRRYibg,,,
google_maps,,,,DHL Service Point (Remmykay Travel Services Limited),,,,,,"BEHIND BABANGIDA MARKET, Lugbe 900107, Federal Capital Territory",0803 907 7000,,,https://locator.dhl.com/results?address=id:ABV467&language=en&lc=NG&resultUom=km&clientAppCode=GYD,,,,,32,4.300000,8.987665,7.369013,ChIJQQ39sk4XWhARxHN56DKKHBY,,,
google_maps,,,,UPS Express FHA Lugbe,,,,,,"Federal Housing, 25 premiere Academy st. Vicnojo Plaza Lugbe, AMAC, Abuja 900107, Federal Capital Territory",0803 280 8171,,,,,,,,0,0.000000,8.988879,7.359523,ChIJ48LBxblzThARERDA-BLGTVk,,,
google_maps,,,,DHL Lugbe behind Amac plaza,,,,,,"behind AMAC Market, AMAC, Abuja 900001, Federal Capital Territory",0811 305 0913,,,,,,,,9,4.900000,8.993071,7.354718,ChIJ16cHZRtzThARcx9u4RxLZqY,,,
google_maps,,,,Speedaf express ABV-Lugbe,,,,,,"Suite 15, Speedaf express ABV-Lugbe, Vicnojo Plaza, Along Premiere Academy St, Lugbe 900107, Federal Capital Territory",0708 063 6400,,,,,,,,39,2.200000,8.988721,7.357535,ChIJkW0lVohzThARy0ryYIWCSK8,,,
