id,name,businessName,sector,subSector,industry,location,district,phone,email,website,source,score,enrichmentLevel,validationStatus,createdAt,slug,socialLinks,enriched,folder,stage,whatsapp,keyPeople_name,keyPeople_title,keyPeople_email,keyPeople_linkedin,keyPeople_phone,keyPeople_source,_sources,_source,input_id,link,title,category,address,open_hours,plus_code,review_count,review_rating,latitude,longitude,cid,status,reviews_link,timezone,price_range,data_id,place_id,reservations,order_online,menu,owner,complete_address,credit_cards_accepted,about,emails
,,,,,,,,0915 555 5740,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/MICMAC+INNOVATIONS/data=!4m7!3m6!1s0x104e0f29ed34655b:0xc29cc11139ef80bd!8m2!3d9.0133337!4d7.5635934!16s%2Fg%2F11n03h_2qt!19sChIJW2U07SkPThARvYDvORHBnMI?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,MICMAC INNOVATIONS,Logistics service,"Suite 39, Floor 2, MICMAC INNOVATIONS, Mazfallah Plaza, Karu, New Karu 900101, Federal Capital Territory","{""Friday"":[""8 am–6 pm""],""Monday"":[""8 am–6 pm""],""Saturday"":[""8 am–6 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–6 pm""],""Tuesday"":[""8 am–6 pm""],""Wednesday"":[""8 am–6 pm""]}",2H77+8C New Karu,3.0,5.0,9.013334,7.563593,1.4023295619455484e+19,,,Africa/Lagos,,0x104e0f29ed34655b:0xc29cc11139ef80bd,ChIJW2U07SkPThARvYDvORHBnMI,,,,"{""id"":""107770066243222860625"",""name"":""MICMAC INNOVATIONS (Owner)"",""link"":""https://www.google.com/maps/contrib/107770066243222860625""}","{""borough"":""Karu"",""street"":""Suite 39, Floor 2, Mazfallah Plaza"",""city"":""New Karu"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,0901 441 8611,,https://corralerrands.com.ng/,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Corral+Errands/data=!4m7!3m6!1s0x8ef075e70379b353:0xbd5d2e1c5ff32277!8m2!3d8.9140105!4d7.2520211!16s%2Fg%2F11vsphym1j!19sChIJU7N5A-d18I4RdyLzXxwuXb0?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Corral Errands,Delivery service,,{},,0.0,0.0,8.91401,7.252021,1.3645113145406202e+19,,,Africa/Lagos,,0x8ef075e70379b353:0xbd5d2e1c5ff32277,ChIJU7N5A-d18I4RdyLzXxwuXb0,,,,"{""id"":""111735420213569302609"",""name"":""Corral Errands (Owner)"",""link"":""https://www.google.com/maps/contrib/111735420213569302609""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online appointments"",""enabled"":false}]}]",
,,,,,,,,0916 634 0856,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Decorintrigued+Interior+Concepts/data=!4m7!3m6!1s0x104e0b057a1123eb:0x87b4bb63db6a15c3!8m2!3d9.0338725!4d8.6707713!16s%2Fg%2F11z30bj1q4!19sChIJ6yMRegULThARwxVq22O7tIc?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Decorintrigued Interior Concepts,Interior designer,,{},,1.0,5.0,9.033872,8.670771,9.77864672848551e+18,,,Africa/Lagos,,0x104e0b057a1123eb:0x87b4bb63db6a15c3,ChIJ6yMRegULThARwxVq22O7tIc,,,,"{""id"":""107814430671541067165"",""name"":""Decorintrigued Interior Concepts (Owner)"",""link"":""https://www.google.com/maps/contrib/107814430671541067165""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",,,
,,,,,,,,0803 635 3165,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Wuseward/data=!4m7!3m6!1s0x629ba97c8f015345:0xb889581429aad7ce!8m2!3d9.024256!4d7.449868!16s%2Fg%2F11ywd8k8n1!19sChIJRVMBj3ypm2IRzteqKRRYibg?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Wuseward,Delivery service,,{},,0.0,0.0,9.024256,7.449868,1.3297256218409753e+19,,,Africa/Lagos,,0x629ba97c8f015345:0xb889581429aad7ce,ChIJRVMBj3ypm2IRzteqKRRYibg,,,,"{""id"":""113796578812879107594"",""name"":""Wuseward (Owner)"",""link"":""https://www.google.com/maps/contrib/113796578812879107594""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",,,
,,,,,,,,0803 280 8171,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/UPS+Express+FHA+Lugbe/data=!4m7!3m6!1s0x104e73b9c5c1c2e3:0x594dc612f8c01011!8m2!3d8.9888795!4d7.3595234!16s%2Fg%2F11zgvt1_ky!19sChIJ48LBxblzThARERDA-BLGTVk?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,UPS Express FHA Lugbe,Shipping and mailing service,"Federal Housing, 25 premiere Academy st. Vicnojo Plaza Lugbe, AMAC, Abuja 900107, Federal Capital Territory","{""Friday"":[""8:30 am–5 pm""],""Monday"":[""8:30 am–5 pm""],""Saturday"":[""9:30 am–2:30 pm""],""Sunday"":[""Closed""],""Thursday"":[""8:30 am–5 pm""],""Tuesday"":[""8:30 am–5 pm""],""Wednesday"":[""8:30 am–5 pm""]}",X9Q5+HR Lugbe,0.0,0.0,8.988879,7.359523,6.435017227367354e+18,,,Africa/Lagos,,0x104e73b9c5c1c2e3:0x594dc612f8c01011,ChIJ48LBxblzThARERDA-BLGTVk,,,,"{""id"":""100179039014056998610"",""name"":""UPS Express FHA Lugbe (Owner)"",""link"":""https://www.google.com/maps/contrib/100179039014056998610""}","{""borough"":""AMAC"",""street"":""Federal Housing, 25 premiere Academy st. Vicnojo Plaza Lugbe"",""city"":""Abuja"",""postal_code"":""900107"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true}]}]",
,,,,,,,,0708 063 6400,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Speedaf+express+ABV-Lugbe/data=!4m7!3m6!1s0x104e738856256d91:0xaf48828560f24acb!8m2!3d8.9887209!4d7.3575347!16s%2Fg%2F11ptzfns49!19sChIJkW0lVohzThARy0ryYIWCSK8?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Speedaf express ABV-Lugbe,Logistics service,"Suite 15, Speedaf express ABV-Lugbe, Vicnojo Plaza, Along Premiere Academy St, Lugbe 900107, Federal Capital Territory","{""Friday"":[""8:30 am–5:30 pm""],""Monday"":[""8:30 am–5:30 pm""],""Saturday"":[""9 am–6:30 pm""],""Sunday"":[""Closed""],""Thursday"":[""8:30 am–5:30 pm""],""Tuesday"":[""8 am–5:30 pm""],""Wednesday"":[""8:30 am–5:30 pm""]}",X9Q5+F2 Lugbe,39.0,2.2,8.988721,7.357535,1.2630488664329308e+19,,,Africa/Lagos,,0x104e738856256d91:0xaf48828560f24acb,ChIJkW0lVohzThARy0ryYIWCSK8,,,,"{""id"":""115921472002704694063"",""name"":""Speedaf express ABV-Lugbe (Owner)"",""link"":""https://www.google.com/maps/contrib/115921472002704694063""}","{""borough"":"""",""street"":""Suite 15, Vicnojo Plaza, Along Premiere Academy St"",""city"":""Lugbe"",""postal_code"":""900107"",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,0901 883 5163,,https://cargonaija.com/abuja-branch/,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Cargonaija+Abuja/data=!4m7!3m6!1s0x104e73c079d6b199:0x527f01b698fc4c9a!8m2!3d8.986656!4d7.3746359!16s%2Fg%2F11y1gq_nj7!19sChIJmbHWecBzThARmkz8mLYBf1I?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Cargonaija Abuja,Freight forwarding service,"Shop R196, Cargonaija Abuja, Amac Market, Kuje, Lugbe 900107, Federal Capital Territory","{""Friday"":[""9 am–6 pm""],""Monday"":[""9 am–6 pm""],""Saturday"":[""10 am–5 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–6 pm""],""Tuesday"":[""9 am–6 pm""],""Wednesday"":[""9 am–6 pm""]}",X9PF+MV Lugbe,8.0,4.5,8.986656,7.374636,5.944471916914691e+18,,,Africa/Lagos,,0x104e73c079d6b199:0x527f01b698fc4c9a,ChIJmbHWecBzThARmkz8mLYBf1I,,,,"{""id"":""109495433781771023282"",""name"":""Cargonaija Abuja (Owner)"",""link"":""https://www.google.com/maps/contrib/109495433781771023282""}","{""borough"":""Kuje"",""street"":""Shop R196, Amac Market"",""city"":""Lugbe"",""postal_code"":""900107"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]}]",
,,,,,,,,0806 924 7906,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Jesdafabrics/data=!4m7!3m6!1s0x104e71f3d6557327:0x387fd420b3bc5d56!8m2!3d8.9637398!4d7.381385!16s%2Fg%2F11d_v3nh9s!19sChIJJ3NV1vNxThARVl28syDUfzg?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Jesdafabrics,Fabric wholesaler,"kapwa lugbe, KP plaza, Lugbe 900107, Federal Capital Territory","{""Friday"":[""8 am–8 pm""],""Monday"":[""8 am–8 pm""],""Saturday"":[""9 am–8 pm""],""Sunday"":[""10 am–8 pm""],""Thursday"":[""8 am–8 pm""],""Tuesday"":[""8 am–8 pm""],""Wednesday"":[""8 am–8 pm""]}",X97J+FH Lugbe,58.0,3.5,8.96374,7.381385,4.071205825085726e+18,,,Africa/Lagos,,0x104e71f3d6557327:0x387fd420b3bc5d56,ChIJJ3NV1vNxThARVl28syDUfzg,,,,"{""id"":""117854359485291551803"",""name"":""Jesdafabrics (Owner)"",""link"":""https://www.google.com/maps/contrib/117854359485291551803""}","{""borough"":"""",""street"":""kapwa lugbe, KP plaza"",""city"":""Lugbe"",""postal_code"":""900107"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Debit cards"",""enabled"":true}]}]",
,,,,,,,,0810 359 0688,,https://krafts-by-lanuk.catlog.shop/,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Flowers+in+Abuja+by+krafts+by+Lanuk/data=!4m7!3m6!1s0x104e73dfe8654871:0x886896dfa96970a6!8m2!3d8.9641787!4d7.3813367!16s%2Fg%2F11z8mc1tq3!19sChIJcUhl6N9zThARpnBpqd-WaIg?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Flowers in Abuja by krafts by Lanuk,Florist,"Lugbe, Abuja, Federal Capital Territory","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Closed""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",X97J+MG Lugbe,9.0,5.0,8.964179,7.381337,9.82927207410024e+18,,,Africa/Lagos,,0x104e73dfe8654871:0x886896dfa96970a6,ChIJcUhl6N9zThARpnBpqd-WaIg,,,,"{""id"":""101721750706616154217"",""name"":""Flowers in Abuja by krafts by Lanuk (Owner)"",""link"":""https://www.google.com/maps/contrib/101721750706616154217""}","{""borough"":"""",""street"":""Lugbe"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Quick visit"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]}]",
,,,,,,,,0704 592 9961,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Virtuous+Link/data=!4m7!3m6!1s0x104e735abd2e5333:0x4274f21d2c479a0a!8m2!3d8.9641787!4d7.3813367!16s%2Fg%2F11myvwm8f3!19sChIJM1MuvVpzThARCppHLB3ydEI?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Virtuous Link,Catering food and drink supplier,"Shop No 1 C LINE, Virtuous Link, A&G Estate, Tundunwada, Lugbe 900107, Federal Capital Territory","{""Friday"":[""7 am–7 pm""],""Monday"":[""7 am–7 pm""],""Saturday"":[""7 am–3 pm""],""Sunday"":[""Closed""],""Thursday"":[""7 am–7 pm""],""Tuesday"":[""7 am–7 pm""],""Wednesday"":[""7 am–7:30 pm""]}",X97J+MG Lugbe,5.0,4.8,8.964179,7.381337,4.788718510912544e+18,,,Africa/Lagos,,0x104e735abd2e5333:0x4274f21d2c479a0a,ChIJM1MuvVpzThARCppHLB3ydEI,,,,"{""id"":""105089322408369912872"",""name"":""Virtuous Link (Owner)"",""link"":""https://www.google.com/maps/contrib/105089322408369912872""}","{""borough"":""Tundunwada"",""street"":""Shop No 1 C LINE, A\u0026G Estate"",""city"":""Lugbe"",""postal_code"":""900107"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""from_the_business"",""name"":""From the business"",""options"":[{""name"":""Identifies as women-owned"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Debit cards"",""enabled"":true}]}]",
,,,,,,,,0903 069 8056,,https://daintypackaging.bumpa.shop/,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Dainty+Packaging/data=!4m7!3m6!1s0x104e0b37caaada59:0xc4d2b088aceeb4b3!8m2!3d8.962242!4d7.3813977!16s%2Fg%2F11tbwhct_p!19sChIJWdqqyjcLThARs7TurIiw0sQ?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Dainty Packaging,Packaging company,"Beauty Frey, Lugbe 900107, Federal Capital Territory","{""Friday"":[""9 am–5 pm""],""Monday"":[""9 am–5 pm""],""Saturday"":[""9 am–5 pm""],""Sunday"":[""9 am–5 pm""],""Thursday"":[""9 am–5 pm""],""Tuesday"":[""9 am–5 pm""],""Wednesday"":[""9 am–5 pm""]}",X96J+VH Lugbe,3.0,3.3,8.962242,7.381398,1.418259227760648e+19,,,Africa/Lagos,,0x104e0b37caaada59:0xc4d2b088aceeb4b3,ChIJWdqqyjcLThARs7TurIiw0sQ,,,,"{""id"":""104107083028028537905"",""name"":""Dainty Packaging (Owner)"",""link"":""https://www.google.com/maps/contrib/104107083028028537905""}","{""borough"":"""",""street"":""Beauty Frey"",""city"":""Lugbe"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""from_the_business"",""name"":""From the business"",""options"":[{""name"":""Identifies as women-owned"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Debit cards"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false,""values"":[""Mastercard"",""VISA""]}]}]",
,,,,,,,,92920688,,https://www.housesforafrica.co/,,,,,,,,,,,,,,,,,,,gmaps_master,,"https://www.google.com/maps/place/River+Park+Estate,+Lugbe/data=!4m7!3m6!1s0x104e722432849953:0x47b44353e9205569!8m2!3d8.9705206!4d7.3507118!16s%2Fg%2F11cp1jn2lk!19sChIJU5mEMiRyThARaVUg6VNDtEc?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1","River Park Estate, Lugbe",Housing complex,"Airport Rd, Lugbe 900107, Federal Capital Territory","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",X9C2+67 Lugbe,1346.0,4.4,8.970521,7.350712,5.166828700173358e+18,,,Africa/Lagos,,0x104e722432849953:0x47b44353e9205569,ChIJU5mEMiRyThARaVUg6VNDtEc,,,,"{""id"":""109303705833120346054"",""name"":""River Park Estate, Lugbe (Owner)"",""link"":""https://www.google.com/maps/contrib/109303705833120346054""}","{""borough"":"""",""street"":""Airport Rd"",""city"":""Lugbe"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",
,,,,,,,,0902 579 4407,,https://wa.me/c/2348144493361,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/MUAHIB+STORES/data=!4m7!3m6!1s0x104e739379ae7bc3:0xe7f6e019993b45d4!8m2!3d8.9641787!4d7.3813367!16s%2Fg%2F11h7q6hcwd!19sChIJw3uueZNzThAR1EU7mRng9uc?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,MUAHIB STORES,Store,"police sign board, Lugbe 900108, Federal Capital Territory","{""Friday"":[""7 am–6 pm""],""Monday"":[""7 am–6 pm""],""Saturday"":[""7 am–6 pm""],""Sunday"":[""7 am–6 pm""],""Thursday"":[""7 am–6 pm""],""Tuesday"":[""7 am–6 pm""],""Wednesday"":[""7 am–6 pm""]}",X97J+MG Lugbe,403.0,3.9,8.964179,7.381337,1.6714793467581778e+19,,,Africa/Lagos,,0x104e739379ae7bc3:0xe7f6e019993b45d4,ChIJw3uueZNzThAR1EU7mRng9uc,,,,"{""id"":""106906186004379958136"",""name"":""MUAHIB STORES (Owner)"",""link"":""https://www.google.com/maps/contrib/106906186004379958136""}","{""borough"":"""",""street"":""police sign board"",""city"":""Lugbe"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Assistive hearing loop"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible seating"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Gender-neutral toilets"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Quick visit"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true}]}]",
,,,,,,,,0902 358 8876,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/LitersNg/data=!4m7!3m6!1s0x104e73c143ef680b:0x50d313eaad54ec4e!8m2!3d8.9641787!4d7.3813367!16s%2Fg%2F11z206_7j4!19sChIJC2jvQ8FzThARTuxUreoT01A?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,LitersNg,Restaurant,"Airport Lugbe, opposite by ShopRite, Abuja 900108, Federal Capital Territory","{""Friday"":[""9 am–6 pm""],""Monday"":[""9 am–6 pm""],""Saturday"":[""9 am–6 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–6:30 pm""],""Tuesday"":[""9 am–6 pm""],""Wednesday"":[""9 am–6 pm""]}",X97J+MG Abuja,1.0,4.0,8.964179,7.381337,5.824020641771482e+18,,,Africa/Lagos,,0x104e73c143ef680b:0x50d313eaad54ec4e,ChIJC2jvQ8FzThARTuxUreoT01A,,,,"{""id"":""106395888444075498948"",""name"":""LitersNg (Owner)"",""link"":""https://www.google.com/maps/contrib/106395888444075498948""}","{""borough"":"""",""street"":""Airport Lugbe, opposite by ShopRite"",""city"":""Abuja"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Lunch"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Quick bite"",""enabled"":true},{""name"":""Small plates"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free of charge street parking"",""enabled"":true},{""name"":""Free parking lot"",""enabled"":true}]}]",
,,,,,,,,0806 302 1377,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Buy+Now+and+Pay+Later+Electronics/data=!4m7!3m6!1s0x104e7361b4e829a9:0xb6f003c783b8fea1!8m2!3d8.9641787!4d7.3813367!16s%2Fg%2F11jt_7wq5g!19sChIJqSnotGFzThARof64g8cD8LY?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Buy Now and Pay Later Electronics,Electronics store,"Vita foam, Shop 1, house 3, 21, by D), Road, babangida FHA, FHA Estate, Lugbe, Federal Capital Territory","{""Friday"":[""8 am–9 pm""],""Monday"":[""8 am–9 pm""],""Saturday"":[""8 am–9 pm""],""Sunday"":[""1–9 pm""],""Thursday"":[""8 am–9 pm""],""Tuesday"":[""8 am–9 pm""],""Wednesday"":[""8 am–9 pm""]}",X97J+MG Lugbe,55.0,4.8,8.964179,7.381337,1.3182040264756756e+19,,,Africa/Lagos,,0x104e7361b4e829a9:0xb6f003c783b8fea1,ChIJqSnotGFzThARof64g8cD8LY,,,,"{""id"":""116291920953578459062"",""name"":""Buy Now and Pay Later Electronics (Owner)"",""link"":""https://www.google.com/maps/contrib/116291920953578459062""}","{""borough"":""FHA Estate"",""street"":""Vita foam, Shop 1, house 3, 21, by D), Road, babangida FHA"",""city"":""Lugbe"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""from_the_business"",""name"":""From the business"",""options"":[{""name"":""Identifies as women-owned"",""enabled"":true}]},{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""In-store pick-up"",""enabled"":true},{""name"":""In-store shopping"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible seating"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Repair services"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Gender-neutral toilets"",""enabled"":true},{""name"":""Wi-Fi"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Quick visit"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]}]",
,,,,,,,,0902 327 6559,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/KATY-JON+PHONE+ACCESSORIES/data=!4m7!3m6!1s0x104e734aab0fe44b:0x4ea3457d2e245c81!8m2!3d8.9641787!4d7.3813367!16s%2Fg%2F11nqls7m1_!19sChIJS-QPq0pzThARgVwkLn1Fo04?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,KATY-JON PHONE ACCESSORIES,Cell phone accessory store,"A53 Old Benny Rose FHA Lugbe Municipalarea, Abuja 900107, Federal Capital Territory","{""Friday"":[""8 am–6:30 pm""],""Monday"":[""8 am–6:30 pm""],""Saturday"":[""8:30 am–6:30 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–6:30 pm""],""Tuesday"":[""8 am–6:30 pm""],""Wednesday"":[""8 am–6:30 pm""]}",X97J+MG Abuja,7.0,5.0,8.964179,7.381337,5.666449160109579e+18,,,Africa/Lagos,,0x104e734aab0fe44b:0x4ea3457d2e245c81,ChIJS-QPq0pzThARgVwkLn1Fo04,,,,"{""id"":""101574020194644434696"",""name"":""KATY-JON PHONE ACCESSORIES (Owner)"",""link"":""https://www.google.com/maps/contrib/101574020194644434696""}","{""borough"":"""",""street"":""A53 Old Benny Rose FHA Lugbe Municipalarea"",""city"":""Abuja"",""postal_code"":""900107"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true}]}]",
,,,,,,,,0901 844 3719,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Rees+import/data=!4m7!3m6!1s0x104e0b3a92e425a3:0x29c543f3232dd31f!8m2!3d8.9635925!4d7.3812902!16s%2Fg%2F11vywjrqvj!19sChIJoyXkkjoLThARH9MtI_NDxSk?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Rees import,General store,"Zone 4, Rees import, Mtn Mass Lugbe, Amac, Lugbe 900281, Federal Capital Territory","{""Friday"":[""9 am–7 pm""],""Monday"":[""9 am–7 pm""],""Saturday"":[""9 am–7 pm""],""Sunday"":[""9 am–7 pm""],""Thursday"":[""9 am–7 pm""],""Tuesday"":[""9 am–7 pm""],""Wednesday"":[""9 am–7 pm""]}",X97J+CG Lugbe,1.0,5.0,8.963592,7.38129,3.0098866375133645e+18,,,Africa/Lagos,,0x104e0b3a92e425a3:0x29c543f3232dd31f,ChIJoyXkkjoLThARH9MtI_NDxSk,,,,"{""id"":""107729894243715505206"",""name"":""Rees import (Owner)"",""link"":""https://www.google.com/maps/contrib/107729894243715505206""}","{""borough"":""Amac"",""street"":""Zone 4, Mtn Mass Lugbe"",""city"":""Lugbe"",""postal_code"":""900281"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Quick visit"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Debit cards"",""enabled"":true}]}]",
